Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
-0.87487602,-0.954070344,1.04867628,-0.995422293,0.422751202,0.038986801,1,4
-0.884946975,-0.941252766,1.035400931,-0.978637369,0.406881819,0.151445792,1,4
-0.866330968,-0.944609751,1.024872206,-0.970397498,0.419394217,0.2059205,1,4
-0.779049363,-0.965667201,1.018463417,-0.938048371,0.399862669,0.286182956,1,4
-0.671320668,-1.059357595,1.012664988,-0.896238651,0.399862669,0.332417792,1,4
-0.584344244,-1.074616617,1.008239872,-0.887693599,0.378194858,0.433127337,1,4
-0.519645991,-1.068818189,0.99969482,-0.845273518,0.367513542,0.509117266,1,4
-0.492484932,-1.053253986,0.987182422,-0.813839933,0.316243229,0.614862287,1,4
-0.432669566,-1.049286641,0.962615396,-0.844357977,0.264667735,0.701838712,1,4
-0.378957809,-1.095063706,0.961242084,-0.908140688,0.239948119,0.805905241,1,4
-0.285877775,-1.110627909,0.948882277,-0.953612573,0.181963836,0.863889525,1,4
-0.241016251,-1.12558175,0.94415198,-1.025024796,0.100175479,0.934386206,1,4
-0.21232929,-1.148775463,0.940032044,-1.040588998,0.0171664,0.9719234,1,4
-0.23338674,-1.143282216,0.947203784,-1.113832303,0.045853361,1.023346304,1,4
-0.297779812,-1.15335317,0.95849546,-1.107423514,-0.082017243,1.179903868,1,4
-0.371328298,-1.154573892,0.970702678,-1.252079042,0.271076524,1.203250172,1,4
-0.489127947,-1.1466392,0.975432975,-1.342717632,0.361409934,1.225223163,1,4
-0.587396048,-1.190280003,0.979552911,-1.595101854,0.225299458,1.164492256,1,4
-0.744258793,-1.232394903,0.986724651,-1.812390326,-0.035324636,0.793392844,1,4
-0.864805066,-1.251926452,0.987335012,-1.952468147,-0.146105135,0.745479515,1,4
-1.057068742,-1.284275578,0.989929046,-2.483482109,-0.017013809,0.789730678,1,4
-1.178835737,-1.286106661,0.985503929,-2.41481651,-0.025253681,0.717555505,1,4
-1.396429389,-1.349584192,0.977264057,-2.054703594,0.088273442,0.769130999,1,4
-1.545357443,-1.399938964,0.970550088,-1.853589685,0.189593347,0.797512779,1,4
-1.75959411,-1.421606775,0.940184634,-1.77332723,0.24757763,0.712520027,1,4
-2.026932174,-1.443884947,0.927061875,-1.736705577,0.236591135,0.642481117,1,4
-2.076676585,-1.516212711,0.901274128,-1.535896849,0.064469368,0.56069276,1,4
-1.782787823,-1.506141756,0.858854047,-1.391851682,-0.03166247,0.609216449,1,4
-1.491950866,-1.357518883,0.768978408,-1.301823453,-0.162279698,0.653467613,1,4
-1.395208667,-1.125886931,0.754177157,-1.386358434,-0.382009613,0.650415808,1,4
-1.514534218,-1.145113298,0.765163653,-1.453498131,-0.522087434,0.550926986,1,4
-1.45990692,-1.103608759,0.740138857,-1.454108492,-0.538261997,0.47722591,1,4
-1.333562219,-1.101777676,0.690852216,-1.55756466,-0.609369039,0.508659495,1,4
-1.182497902,-1.138094148,0.67254139,-1.518196384,-0.673762112,0.526817731,1,4
-0.956664378,-1.212863355,0.627527276,-1.270084688,-0.806820783,0.502250706,1,4
-0.818112459,-1.205233845,0.580224308,-1.114747845,-0.814755474,0.539024949,1,4
-0.716487373,-1.204928664,0.507438773,-1.06958114,-0.776607919,0.619287404,1,4
-0.590447852,-1.165255207,0.476615549,-1.266727703,-0.820859083,0.645685512,1,4
-0.606317235,-1.22323949,0.422446021,-1.422369726,-0.797055009,0.587548638,1,4
-0.509880217,-1.142366674,0.353475242,-1.620737011,-0.655146105,0.584496834,1,4
-0.458609903,-1.036469062,0.326619364,-1.686655985,-0.485160601,0.549553674,1,4
-0.401846342,-1.102082856,0.297779812,-1.733348592,-0.227588312,0.440604257,1,4
-0.36614023,-1.015716793,0.269245441,-1.891432059,-0.146715496,0.368123903,1,4
-0.295643549,-1.316624704,0.22667277,-2.068131533,-0.045700771,0.333333333,1,4
-0.289845121,-1.405432212,0.183489738,-2.369344625,-0.046616312,0.318074311,1,4
-0.250476844,-1.459449149,0.162584878,-2.538719768,-0.055466545,0.270771344,1,4
-0.255054551,-1.511329824,0.137560082,-2.535057603,-0.117418173,0.227740902,1,4
-0.241931792,-1.621194781,0.070420386,-2.174029145,-0.329823758,0.259632258,1,4
-0.264515145,-1.666056306,0.030746929,-1.879224842,-0.413443198,0.297474632,1,4
-0.286793317,-1.630655375,-0.023575189,-1.443427176,-0.566033417,0.300221256,1,4
-0.274586099,-1.567177844,-0.067826352,-1.150148775,-0.650568399,0.337453269,1,4
-0.314869917,-1.543068589,-0.134813458,-1.138246738,-0.550774395,0.411154345,1,4
-0.354238193,-1.518654154,-0.161364157,-1.149233234,-0.448233768,0.446555276,1,4
-0.33104448,-1.456092164,-0.195239185,-1.236514839,-0.374380102,0.418478676,1,4
-0.290455482,-1.412146181,-0.192492561,-1.337834745,-0.376211185,0.376668956,1,4
-0.20561532,-1.429236286,-0.176775769,-1.392156863,-0.341420615,0.305561913,1,4
-0.158922713,-1.420386053,-0.159990845,-1.451361868,-0.304188602,0.270160983,1,4
-0.159533074,-1.312046998,-0.157396811,-1.540779736,-0.26115816,0.265125505,1,4
-0.225452049,-1.232089723,-0.165026322,-1.60608835,-0.236438544,0.284351873,1,4
-0.376821546,-1.156710155,-0.197222858,-1.597238117,-0.232776379,0.256427863,1,4
-0.48424506,-1.163424125,-0.245593957,-1.579537652,-0.244373236,0.252155337,1,4
-0.635309377,-1.096589609,-0.331654841,-1.512703136,-0.256275273,0.288014038,1,4
-0.710688945,-0.98580911,-0.38673991,-1.472724498,-0.272449836,0.332570382,1,4
-0.777828641,-0.910429541,-0.468986038,-1.422980087,-0.334401465,0.363851377,1,4
-0.794003204,-0.897611963,-0.531853208,-1.361333639,-0.361257343,0.392080568,1,4
-0.804379339,-0.875333791,-0.620202945,-1.318608377,-0.361562524,0.391927977,1,4
-0.778744182,-0.865262837,-0.67956054,-1.325322347,-0.378652628,0.334554055,1,4
-0.725337606,-0.855497063,-0.760585946,-1.29266804,-0.347524224,0.262989242,1,4
-0.682307164,-0.845120928,-0.810940719,-1.307927062,-0.33104448,0.262684062,1,4
-0.60967422,-0.912565805,-0.855191882,-1.301823453,-0.317616541,0.244983597,1,4
-0.563897154,-0.921721218,-0.881132219,-1.316777295,-0.290150301,0.231250477,1,4
-0.553215839,-0.932402533,-0.925841154,-1.303044175,-0.284046693,0.192797742,1,4
-0.559014267,-0.904631113,-0.978332189,-1.296025025,-0.279468986,0.190508888,1,4
-0.574273289,-0.925993744,-1.050812543,-1.302738994,-0.276722362,0.183489738,1,4
-0.575799191,-0.962615396,-1.095826658,-1.289616236,-0.267872129,0.147173266,1,4
-0.618524453,-0.960173953,-1.157473106,-1.241092546,-0.235828183,0.119249256,1,4
-0.657587549,-0.921110857,-1.204470893,-1.231631952,-0.237354086,0.136949722,1,4
-0.678339818,-0.917753872,-1.290836957,-1.179446098,-0.24010071,0.1778439,1,4
-0.706111238,-0.911039902,-1.356145571,-1.151369497,-0.252002747,0.176317998,1,4
-0.726558328,-0.900053407,-1.446936751,-1.163881895,-0.24040589,0.173571374,1,4
-0.738460365,-0.829556725,-1.499275196,-1.15320058,-0.217212177,0.206225681,1,4
-0.737850004,-0.795071336,-1.575722896,-1.169680323,-0.190966659,0.218280308,1,4
-0.74242771,-0.781338216,-1.632486458,-1.174563211,-0.191271839,0.215228504,1,4
-0.733577478,-0.783169299,-1.713511864,-1.192263676,-0.20531014,0.214160372,1,4
-0.724116884,-0.852140078,-1.794995041,-1.175478752,-0.200122072,0.233844511,1,4
-0.699397269,-0.873197528,-1.836804761,-1.130006867,-0.179064622,0.228961624,1,4
-0.690547036,-0.949797818,-1.889753567,-1.114137484,-0.179980163,0.228198672,1,4
-0.694209201,-0.985503929,-1.952010376,-1.124208438,-0.179980163,0.23369192,1,4
-0.764400702,-0.95101854,-2.017929351,-1.109254597,-0.227588312,0.219958801,1,4
-0.767452506,-0.889066911,-2.055924315,-1.105592432,-0.224536507,0.212024109,1,4
-0.83245594,-0.849698634,-2.130998703,-1.039368276,-0.208972305,0.221637293,1,4
-0.875791562,-0.841763943,-2.191271839,-1.057373922,-0.199511711,0.242542153,1,4
-0.917601282,-0.870145724,-2.257801175,-1.057373922,-0.196154726,0.241016251,1,4
-0.952391852,-0.882963302,-2.297474632,-1.047913329,-0.21934844,0.241321431,1,4
-0.994811933,-0.8533608,-2.356069276,-1.073548486,-0.246814679,0.265888457,1,4
-0.993591211,-0.813687343,-2.377889677,-1.081177996,-0.287403677,0.26115816,1,4
-0.953002213,-0.855802243,-2.437094682,-1.075684749,-0.299305715,0.263294423,1,4
-0.92339971,-0.918974594,-2.45662623,-1.079652094,-0.309681849,0.270160983,1,4
-0.948729686,-0.952239261,-2.495689326,-1.075074388,-0.298390173,0.270923934,1,4
-0.950560769,-0.930876631,-2.528191043,-1.079957275,-0.290150301,0.266498817,1,4
