Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
-1.46204318303,-0.0864423590448,0.493095292592,-0.529106584268,-1.24811169604,-0.0150301365682,1,3
-1.46601052873,-0.116350041962,0.501945525292,-0.473258564126,-1.48340581369,0.167315175097,1,3
-1.53223468376,-0.183794918746,0.520866712444,-0.467154955367,-1.64057373922,0.401083390555,1,3
-1.54840924697,-0.239948119326,0.524681467918,-0.57305256733,-1.52002746624,0.596856641489,1,3
-1.54962996872,-0.237201495384,0.555504692149,-0.93347066453,-1.28229190509,0.832455939574,1,3
-1.55207141222,-0.219806210422,0.568474860761,-1.24628061341,-1.04394598306,0.932860303655,1,3
-1.54657816434,-0.20088502327,0.592431525139,-1.57740138857,-0.744563973449,1.03021286336,1,3
-1.53406576638,-0.18471046006,0.60265506981,-1.66315709163,-0.547722590982,1.03814755474,1,3
-1.54322117952,-0.148088807507,0.621271076524,-1.63111314565,-0.273060196841,0.934081025406,1,3
-1.5374227512,-0.107499809262,0.63668268864,-1.5374227512,-0.198290989548,0.774929427024,1,3
-1.52155336843,-0.080643930724,0.652094300755,-1.38635843442,-0.14030670634,0.554894331273,1,3
-1.52765697719,-0.0177767605097,0.659723811704,-1.32867933165,0.0263218127718,0.458457312886,1,3
-1.58319981689,0.0243381399252,0.666285191119,-1.34790569924,0.134966048676,0.321889066911,1,3
-1.5438315404,0.0283054856184,0.670710307469,-1.21454184787,-0.0102998397803,0.163347829404,1,3
-1.5349813077,0.0402075226978,0.697108415351,-0.767147325856,-0.352407110704,-0.0826276035706,1,3
-1.50659952697,0.0572976272221,0.710688944839,-0.439993896391,-0.584039063096,-0.125200274662,1,3
-1.50690470741,0.0322728313115,0.715266651408,-0.260852979324,-0.75188830396,-0.105516136416,1,3
-1.51850156405,0.00205996795605,0.728389410239,-0.249256122683,-1.17425803006,-0.0771343556878,1,3
-1.52094300755,-0.025406271458,0.747768368048,-0.761959258412,-1.78736552987,0.146868085756,1,3
-1.56122682536,-0.0144197756924,0.770351720455,-1.80476081483,-1.34332799268,0.359578850996,1,3
-1.56488899062,0.00419623102159,0.782711528191,-3.54581521324,-0.28648813611,0.581597619593,1,3
-1.5944914931,0.0179293507286,0.80498970016,-3.74876020447,-0.446402685588,0.533989471275,1,3
-1.62775616083,0.0460059510185,0.82269016556,-2.70168612192,-0.817502098116,0.241168841077,1,3
