Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
1.53666666666667,-0.31,-5.03666666666667,0.933333333333333,-0.0566666666666667,1.62,1,4
1.5575,-0.3225,-5.0375,0.92,-0.0575,1.6325,1,4
1.582,-0.326,-5.034,0.912,-0.058,1.64,1,4
1.624,-0.336,-5.036,0.904,-0.06,1.652,1,4
1.65,-0.344,-5.03,0.896,-0.062,1.664,1,4
1.668,-0.344,-5.024,0.89,-0.076,1.68,1,4
1.694,-0.342,-5.014,0.896,-0.088,1.686,1,4
1.726,-0.332,-4.996,0.902,-0.1,1.692,1,4
1.758,-0.322,-4.978,0.91,-0.114,1.698,1,4
1.79,-0.312,-4.96,0.918,-0.128,1.704,1,4
1.836,-0.3,-4.928,0.922,-0.132,1.706,1,4
1.868,-0.286,-4.902,0.928,-0.138,1.708,1,4
1.882,-0.284,-4.888,0.934,-0.144,1.71,1,4
1.904,-0.274,-4.856,0.938,-0.15,1.718,1,4
1.926,-0.264,-4.824,0.942,-0.156,1.726,1,4
1.934,-0.256,-4.806,0.946,-0.162,1.734,1,4
1.942,-0.248,-4.788,0.952,-0.164,1.746,1,4
1.96,-0.236,-4.746,0.958,-0.166,1.758,1,4
1.97,-0.232,-4.722,0.962,-0.164,1.762,1,4
1.98,-0.228,-4.698,0.976,-0.162,1.766,1,4
1.99,-0.232,-4.646,0.99,-0.16,1.77,1,4
2,-0.236,-4.594,1,-0.16,1.77,1,4
2,-0.244,-4.566,1.01,-0.16,1.77,1,4
2,-0.248,-4.504,1.02,-0.16,1.77,1,4
2,-0.252,-4.442,1.02,-0.16,1.77,1,4
2,-0.248,-4.408,1.038,-0.162,1.774,1,4
2,-0.244,-4.374,1.056,-0.164,1.778,1,4
2,-0.264,-4.3,1.074,-0.166,1.782,1,4
2,-0.288,-4.26,1.11,-0.152,1.788,1,4
2,-0.312,-4.22,1.146,-0.138,1.794,1,4
2,-0.336,-4.18,1.164,-0.122,1.796,1,4
2,-0.36,-4.14,1.212,-0.098,1.8,1,4
