Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
1.28666666666667,-0.413333333333333,-4.60666666666667,0.966666666666667,-0.0733333333333333,0.76,1,4
1.3,-0.415,-4.6225,0.965,-0.075,0.7325,1,4
1.308,-0.416,-4.632,0.968,-0.074,0.714,1,4
1.36,-0.424,-4.682,0.972,-0.076,0.688,1,4
1.448,-0.462,-4.762,0.974,-0.076,0.664,1,4
1.516,-0.504,-4.844,0.976,-0.062,0.642,1,4
1.564,-0.518,-4.908,0.978,-0.05,0.64,1,4
1.608,-0.544,-4.958,0.976,-0.038,0.644,1,4
1.618,-0.566,-4.97,0.974,-0.02,0.652,1,4
1.574,-0.556,-4.922,0.972,-0.002,0.66,1,4
1.51,-0.52,-4.76,0.97,-0.008,0.696,1,4
1.466,-0.512,-4.616,0.97,-0.014,0.732,1,4
1.426,-0.492,-4.486,0.966,-0.024,0.762,1,4
1.386,-0.47,-4.352,0.962,-0.04,0.788,1,4
1.352,-0.446,-4.234,0.958,-0.06,0.816,1,4
1.334,-0.43,-4.198,0.954,-0.066,0.816,1,4
1.302,-0.388,-4.036,0.95,-0.072,0.816,1,4
1.274,-0.356,-3.806,0.95,-0.076,0.818,1,4
1.25,-0.326,-3.594,0.96,-0.082,0.822,1,4
1.232,-0.298,-3.348,0.974,-0.082,0.824,1,4
1.228,-0.284,-3.12,0.988,-0.078,0.828,1,4
1.238,-0.296,-2.982,0.998,-0.078,0.832,1,4
1.242,-0.296,-2.872,1.006,-0.072,0.836,1,4
1.244,-0.296,-2.678,1.004,-0.06,0.838,1,4
1.238,-0.294,-2.474,0.998,-0.05,0.84,1,4
1.232,-0.292,-2.27,0.994,-0.026,0.866,1,4
1.218,-0.28,-2.008,0.994,0.002,0.892,1,4
1.206,-0.27,-1.786,1,0.016,0.924,1,4
1.184,-0.26,-1.422,1.006,0.026,0.956,1,4
1.154,-0.262,-1.044,1.02,0.032,0.992,1,4
1.126,-0.264,-0.612,1.036,0.014,1.022,1,4
1.088,-0.302,-0.084,1.052,-0.004,1.052,1,4
1.05,-0.34,0.444,1.064,-0.014,1.076,1,4
1.024,-0.378,0.746,1.072,-0.028,1.104,1,4
1.006,-0.4,1.028,1.072,-0.038,1.128,1,4
0.986,-0.422,1.256,1.066,-0.046,1.14,1,4
0.984,-0.418,1.294,1.062,-0.062,1.156,1,4
0.982,-0.424,1.362,1.066,-0.084,1.174,1,4
0.98,-0.43,1.43,1.07,-0.102,1.19,1,4
0.978,-0.43,1.522,1.074,-0.12,1.206,1,4
1.182,-0.428,1.694,1.08,-0.134,1.218,1,4
1.386,-0.426,1.866,1.084,-0.138,1.25,1,4
1.584,-0.27,1.956,1.08,-0.136,1.28,1,4
1.782,-0.114,2.046,1.08,-0.134,1.308,1,4
1.688,0.152,1.854,1.114,-0.102,1.354,1,4
1.388,0.416,1.582,1.142,-0.054,1.414,1,4
1.138,0.614,1.276,1.17,-0.008,1.45,1,0
