Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
1.02666666666667,-0.0766666666666667,0.373333333333333,0.636666666666667,-0.18,-4.70666666666667,1,1
1.025,-0.075,0.38,0.6375,-0.1725,-4.7425,1,1
1.018,-0.068,0.388,0.638,-0.168,-4.764,1,1
1.016,-0.062,0.402,0.642,-0.15,-4.812,1,1
1.012,-0.074,0.426,0.656,-0.112,-4.866,1,1
0.998,-0.084,0.454,0.682,-0.1,-4.912,1,1
0.992,-0.098,0.48,0.706,-0.09,-4.94,1,1
0.992,-0.118,0.506,0.742,-0.068,-4.972,1,1
0.992,-0.142,0.53,0.774,-0.056,-4.99,1,1
0.994,-0.154,0.544,0.796,-0.064,-5.002,1,1
1.002,-0.166,0.552,0.814,-0.086,-5.02,1,1
0.998,-0.17,0.562,0.84,-0.102,-5.054,1,1
0.996,-0.168,0.572,0.864,-0.146,-5.098,1,1
1.01,-0.162,0.584,0.888,-0.19,-5.142,1,1
1.016,-0.152,0.596,0.926,-0.238,-5.204,1,1
1.018,-0.126,0.61,0.958,-0.252,-5.252,1,1
0.976,-0.092,0.628,1.002,-0.28,-5.304,1,1
0.932,-0.064,0.642,1.214,-0.248,-5.258,1,1
0.874,-0.032,0.654,1.426,-0.216,-5.212,1,1
0.868,0.018,0.76,1.624,-0.18,-5.148,1,1
0.876,0.014,0.876,1.63,-0.266,-4.49,1,1
0.94,-0.006,0.986,1.616,-0.344,-3.812,1,2
1.062,0.012,1.214,1.424,-0.466,-3.218,1,2
1.184,0.03,1.442,1.28,-0.606,-2.496,1,2
1.26,0.046,1.588,1.16,-0.764,-1.714,1,2
1.328,0.096,1.73,1.232,-0.8,-1.526,1,2
1.396,0.146,1.872,1.32,-0.822,-1.274,1,2
1.406,0.158,1.896,1.512,-0.734,-0.6,1,2
1.416,0.18,1.932,1.656,-0.628,-0.054,1,2
1.408,0.188,1.994,1.776,-0.504,0.432,1,3
1.396,0.206,2.046,1.896,-0.38,0.918,1,3
1.384,0.224,2.098,1.992,-0.342,1.506,1,3
1.376,0.242,2.16,1.984,-0.414,1.672,1,3
1.368,0.25,2.21,1.976,-0.486,1.838,1,3
1.372,0.25,2.22,1.968,-0.558,2.004,1,3
1.376,0.25,2.23,1.838,-0.772,2.152,1,3
1.384,0.25,2.246,1.716,-0.914,2.134,1,3
1.388,0.25,2.252,1.594,-1.056,2.116,1,3
1.392,0.25,2.258,1.472,-1.198,2.098,1,3
1.394,0.248,2.262,1.35,-1.34,2.08,1,3
1.454,0.276,2.264,1.434,-1.074,1.91,1,3
1.51,0.304,2.26,1.264,-0.654,1.748,1,3
1.576,0.372,2.308,1.112,-0.31,1.608,1,3
1.622,0.506,2.374,0.96,0.034,1.468,1,3
1.67,0.642,2.442,0.87,0.454,1.396,1,3
1.644,0.686,2.534,0.696,0.608,1.494,1,3
1.66,0.65,2.71,0.848,0.464,1.622,1,3
1.674,0.532,2.856,0.972,0.376,1.73,1,3
1.708,0.348,2.984,1.016,0.216,1.81,1,3
1.756,0.082,3.132,1.038,0.092,1.842,1,3
