Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
0.776666666666667,-0.296666666666667,-3.61666666666667,0.986666666666667,0.0333333333333333,1.17,1,4
0.78,-0.3125,-3.655,0.9825,0.02,1.1575,1,4
0.778,-0.328,-3.7,0.982,0.012,1.148,1,4
0.78,-0.364,-3.796,0.982,-0.004,1.134,1,4
0.806,-0.376,-3.958,0.982,-0.02,1.12,1,4
0.83,-0.38,-4.102,0.972,-0.008,1.11,1,4
0.854,-0.384,-4.246,0.964,-0.006,1.108,1,4
0.89,-0.378,-4.392,0.966,-0.012,1.11,1,4
0.934,-0.368,-4.56,0.968,-0.018,1.112,1,4
0.958,-0.348,-4.626,0.966,-0.03,1.116,1,4
0.996,-0.32,-4.708,0.97,-0.054,1.122,1,4
1.044,-0.29,-4.802,0.978,-0.068,1.126,1,4
1.084,-0.264,-4.872,0.974,-0.082,1.126,1,4
1.128,-0.24,-4.932,0.97,-0.096,1.126,1,4
1.17,-0.226,-4.978,0.97,-0.104,1.124,1,4
1.198,-0.22,-5.008,0.968,-0.106,1.118,1,4
1.23,-0.224,-5.038,0.966,-0.108,1.112,1,4
1.262,-0.228,-5.068,0.974,-0.094,1.104,1,4
1.296,-0.238,-5.098,0.974,-0.078,1.094,1,4
1.324,-0.25,-5.122,0.974,-0.062,1.084,1,4
1.352,-0.262,-5.146,0.974,-0.052,1.078,1,4
1.434,-0.286,-5.006,0.974,-0.042,1.072,1,4
1.516,-0.31,-4.866,0.962,-0.042,1.068,1,4
1.584,-0.33,-4.714,0.958,-0.038,1.07,1,4
1.622,-0.35,-4.378,0.948,-0.034,1.076,1,4
1.66,-0.37,-4.042,0.928,-0.022,1.092,1,4
1.63,-0.37,-3.858,0.908,-0.01,1.108,1,4
1.59,-0.38,-3.636,0.892,0.004,1.134,1,4
1.55,-0.39,-3.414,0.886,0.01,1.166,1,4
1.54,-0.4,-3.376,0.89,0.012,1.202,1,4
1.53,-0.41,-3.338,0.912,-0.01,1.268,1,4
1.514,-0.428,-3.258,0.934,-0.032,1.334,1,4
1.508,-0.436,-3.216,0.954,-0.054,1.392,1,4
1.424,-0.486,-2.84,0.964,-0.074,1.44,1,4
1.34,-0.536,-2.464,0.97,-0.09,1.48,1,4
1.256,-0.586,-2.088,0.966,-0.094,1.476,1,4
1.18,-0.624,-1.698,0.962,-0.098,1.472,1,4
1.1,-0.672,-1.252,0.97,-0.094,1.468,1,4
1.094,-0.698,-1.084,0.978,-0.09,1.464,1,4
1.088,-0.724,-0.916,0.982,-0.088,1.462,1,4
1.086,-0.756,-0.694,0.99,-0.082,1.464,1,4
1.082,-0.792,-0.528,0.998,-0.076,1.466,1,4
1.082,-0.818,-0.418,0.994,-0.078,1.468,1,4
1.082,-0.822,-0.306,0.99,-0.08,1.47,1,4
1.082,-0.826,-0.194,0.984,-0.078,1.474,1,4
1.078,-0.824,-0.136,0.978,-0.076,1.478,1,4
1.074,-0.822,-0.078,0.972,-0.082,1.488,1,4
1.066,-0.824,0.034,0.966,-0.088,1.498,1,4
1.062,-0.828,0.088,0.96,-0.094,1.508,1,4
1.058,-0.832,0.142,0.96,-0.102,1.514,1,4
1.05,-0.836,0.254,0.968,-0.118,1.524,1,4
1.042,-0.84,0.366,0.976,-0.126,1.528,1,4
1.038,-0.84,0.424,0.996,-0.142,1.536,1,4
1.028,-0.85,0.536,1.016,-0.158,1.544,1,4
1.018,-0.86,0.648,1.036,-0.174,1.552,1,4
1.012,-0.87,0.702,1.048,-0.182,1.556,1,4
1.006,-0.88,0.756,1.054,-0.196,1.56,1,4
1,-0.89,0.81,1.048,-0.202,1.56,1,4
1,-0.9,0.94,1.042,-0.208,1.56,1,4
1,-0.91,1.07,1.036,-0.212,1.566,1,4
1,-0.92,1.2,1.038,-0.216,1.576,1,4
1.2,-0.898,1.354,1.06,-0.2,1.606,1,4
1.134,-0.784,1.604,1.082,-0.184,1.636,1,4
1.068,-0.66,1.724,1.102,-0.16,1.668,1,4
1.002,-0.536,1.844,1.126,-0.134,1.706,1,0
0.936,-0.412,1.964,1.154,-0.102,1.752,1,0
0.67,-0.32,2.06,1.168,-0.084,1.778,1,0
0.87,-0.216,1.992,1.202,-0.06,1.814,1,0
0.998,0.032,1.888,1.238,-0.044,1.848,1,0
1.126,0.28,1.784,1.3,-0.018,1.93,1,0
1.2,0.61,1.684,1.35,0.002,2,1,0
1.274,0.964,1.598,1.4,0.022,2.07,1,0
1.148,1.214,1.58,1.438,0.038,2.144,1,0
1.134,1.284,1.614,1.476,0.054,2.218,1,0
1.136,1.254,1.676,1.484,0.056,2.232,1,0
1.124,1.05,1.744,1.496,0.06,2.258,1,0
1.112,0.822,1.798,1.5,0.088,2.342,1,0
1.114,0.444,1.942,1.496,0.114,2.412,1,0
1.072,0.036,2.09,1.542,0.098,2.524,1,0
0.994,-0.326,2.222,1.582,0.078,2.636,1,0
0.97,-0.624,2.342,1.618,0.056,2.736,1,0
0.948,-0.9,2.384,1.662,0.01,2.778,1,0
0.924,-1.028,2.306,1.714,-0.028,2.818,1,0
0.896,-1.066,2.184,1.716,-0.024,2.816,1,0
0.888,-1.05,2.05,1.722,-0.022,2.814,1,0
0.894,-1.006,1.918,1.752,-0.032,2.804,1,0
0.928,-0.954,1.838,1.772,-0.058,2.798,1,0
0.95,-0.9,1.788,1.784,-0.092,2.794,1,0
0.962,-0.846,1.736,1.784,-0.168,2.788,1,0
0.97,-0.796,1.658,1.786,-0.26,2.768,1,0
0.978,-0.656,1.504,1.764,-0.34,2.756,1,0
0.968,-0.48,1.32,1.6,-0.38,2.492,1,0
0.962,-0.348,1.184,1.326,-0.318,2.084,1,0
0.974,-0.24,1.074,1.064,-0.214,1.678,1,1
0.99,-0.154,0.984,0.804,-0.082,1.254,1,1
1.006,-0.19,0.958,0.548,0.054,0.796,1,1
1.004,-0.252,0.874,0.434,0.078,0.304,1,1
1.01,-0.252,0.74,0.43,1.11022302462516e-17,-0.044,1,1
1.012,-0.174,0.634,0.426,-0.078,-0.392,1,1
1.014,-0.07,0.534,0.424,-0.188,-0.906,1,1
1.004,0.046,0.462,0.418,-0.302,-1.386,1,1
1,0.122,0.504,0.42,-0.328,-1.628,1,1
0.984,0.18,0.548,0.422,-0.354,-1.87,1,1
0.972,0.16,0.564,0.414,-0.372,-2.156,1,1
0.962,0.094,0.586,0.402,-0.364,-2.244,1,1
0.958,0.036,0.592,0.386,-0.348,-2.364,1,1
0.954,-0.04,0.592,0.372,-0.332,-2.44,1,1
0.95,-0.116,0.592,0.354,-0.314,-2.544,1,1
0.936,-0.194,0.59,0.342,-0.302,-2.65,1,1
0.92,-0.226,0.582,0.33,-0.29,-2.756,1,1
0.91,-0.246,0.574,0.324,-0.28,-2.848,1,1
0.9,-0.248,0.572,0.318,-0.27,-2.94,1,1
0.896,-0.266,0.566,0.316,-0.262,-3.004,1,1
0.902,-0.282,0.562,0.324,-0.256,-3.038,1,1
0.908,-0.298,0.558,0.332,-0.25,-3.072,1,1
0.914,-0.314,0.554,0.338,-0.25,-3.088,1,1
0.92,-0.33,0.55,0.344,-0.25,-3.104,1,1
0.932,-0.33,0.544,0.35,-0.25,-3.12,1,1
0.944,-0.33,0.538,0.358,-0.248,-3.136,1,1
0.956,-0.33,0.532,0.366,-0.246,-3.152,1,1
0.968,-0.33,0.526,0.374,-0.244,-3.168,1,1
0.972,-0.328,0.518,0.382,-0.242,-3.184,1,1
0.964,-0.326,0.516,0.4,-0.238,-3.218,1,1
0.956,-0.324,0.514,0.41,-0.236,-3.236,1,1
0.956,-0.318,0.506,0.42,-0.234,-3.254,1,1
0.956,-0.312,0.498,0.442,-0.232,-3.292,1,1
0.964,-0.296,0.49,0.464,-0.23,-3.33,1,1
0.972,-0.28,0.482,0.494,-0.23,-3.39,1,1
0.98,-0.264,0.474,0.524,-0.23,-3.45,1,1
0.982,-0.2,0.484,0.556,-0.232,-3.528,1,1
0.984,-0.136,0.494,0.576,-0.234,-3.586,1,1
0.99,-0.078,0.514,0.598,-0.252,-3.708,1,1
0.988,-0.018,0.544,0.602,-0.27,-3.79,1,1
0.986,0.042,0.574,0.606,-0.288,-3.872,1,1
0.976,0.044,0.598,0.608,-0.304,-3.936,1,1
0.966,0.046,0.622,0.61,-0.324,-4.016,1,1
0.952,0.042,0.638,0.61,-0.328,-4.032,1,1
0.952,0.028,0.652,0.612,-0.336,-4.064,1,1
0.952,0.014,0.666,0.614,-0.344,-4.096,1,1
0.958,-1.38777878078145e-18,0.676,0.616,-0.352,-4.128,1,1
0.964,-0.014,0.686,0.618,-0.356,-4.144,1,1
0.97,-0.028,0.696,0.626,-0.366,-4.19,1,1
0.97,-0.034,0.698,0.636,-0.372,-4.236,1,1
0.974,-0.052,0.706,0.646,-0.378,-4.282,1,1
0.984,-0.084,0.712,0.696,-0.378,-4.414,1,1
0.992,-0.112,0.718,0.746,-0.378,-4.546,1,1
1,-0.14,0.724,0.79,-0.372,-4.648,1,1
1.002,-0.17,0.728,0.836,-0.366,-4.744,1,1
1,-0.188,0.726,0.882,-0.36,-4.84,1,1
0.996,-0.178,0.728,0.888,-0.36,-4.85,1,1
0.994,-0.172,0.73,0.898,-0.36,-4.868,1,1
0.992,-0.166,0.732,0.908,-0.36,-4.886,1,1
0.996,-0.158,0.736,0.912,-0.36,-4.894,1,1
1,-0.144,0.742,0.916,-0.36,-4.902,1,1
1,-0.138,0.744,0.92,-0.36,-4.91,1,1
1,-0.132,0.746,0.926,-0.364,-4.916,1,1
1,-0.126,0.748,0.932,-0.368,-4.922,1,1
0.998,-0.126,0.754,0.938,-0.372,-4.928,1,1
0.996,-0.132,0.758,0.952,-0.378,-4.942,1,1
0.994,-0.138,0.762,0.966,-0.384,-4.956,1,1
0.992,-0.144,0.766,0.974,-0.386,-4.964,1,1
0.988,-0.148,0.774,0.982,-0.388,-4.972,1,1
0.986,-0.146,0.778,0.994,-0.396,-4.984,1,1
0.984,-0.144,0.782,0.998,-0.402,-4.988,1,1
0.982,-0.142,0.786,1.002,-0.408,-4.992,1,1
0.984,-0.142,0.79,1.006,-0.414,-4.996,1,1
0.988,-0.144,0.79,1.018,-0.424,-5.008,1,1
0.992,-0.146,0.79,1.026,-0.428,-5.016,1,1
0.996,-0.148,0.79,1.034,-0.432,-5.024,1,1
0.998,-0.15,0.792,1.042,-0.436,-5.032,1,1
