Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
1.51333333333333,0.636666666666667,1.36,1.12,-0.13,1.23333333333333,1,4
1.4525,0.765,1.27,1.14,-0.095,1.28,1,0
1.324,0.858,1.196,1.154,-0.072,1.314,1,0
1.01,1.176,0.942,1.184,-0.03,1.382,1,0
0.876,1.036,0.888,1.214,0.012,1.45,1,0
0.742,0.896,0.834,1.22,0.012,1.462,1,0
0.642,0.806,0.756,1.226,0.012,1.474,1,0
0.634,0.7,0.698,1.236,0.012,1.484,1,0
0.742,0.538,0.64,1.246,0.014,1.494,1,0
0.91,0.26,0.688,1.256,0.016,1.504,1,0
1.09,0.002,0.772,1.266,0.018,1.514,1,0
1.236,-0.306,0.88,1.276,0.018,1.526,1,0
1.382,-0.614,0.988,1.276,0.026,1.538,1,0
1.488,-0.86,1.114,1.27,0.038,1.564,1,0
1.45,-0.8,1.266,1.264,0.05,1.59,1,0
1.4,-0.76,1.382,1.268,0.058,1.636,1,0
1.312,-0.576,1.612,1.272,0.068,1.68,1,0
1.224,-0.392,1.842,1.282,0.062,1.724,1,0
1.136,-0.208,2.072,1.306,0.056,1.752,1,0
1.088,-0.094,2.194,1.33,0.05,1.78,1,0
1.04,0.02,2.316,1.338,0.04,1.786,1,0
1.01,0.082,2.316,1.342,0.022,1.796,1,0
0.978,0.142,2.308,1.352,0.018,1.808,1,0
0.938,0.214,2.282,1.35,0.014,1.818,1,0
0.908,0.316,2.248,1.348,0.01,1.828,1,0
0.896,0.426,2.196,1.352,0.014,1.84,1,0
0.886,0.334,1.98,1.362,0.028,1.852,1,0
0.878,0.244,1.772,1.36,0.036,1.86,1,0
0.886,0.128,1.552,1.336,0.02,1.89,1,0
0.894,0.012,1.332,1.318,-2.77555756156289e-18,1.926,1,0
0.91,-0.168,1.082,1.3,-0.02,1.962,1,0
0.944,-0.238,1.004,1.28,-0.042,1.994,1,0
0.978,-0.308,0.926,1.264,-0.106,2.04,1,0
0.992,-0.39,0.882,1.27,-0.15,2.062,1,0
0.994,-0.468,0.842,1.268,-0.19,2.078,1,0
0.97,-0.49,0.85,1.266,-0.23,2.094,1,0
0.944,-0.488,0.858,1.264,-0.27,2.11,1,0
0.918,-0.486,0.866,1.236,-0.294,2.1,1,0
0.922,-0.448,0.864,1.208,-0.318,2.09,1,0
0.938,-0.414,0.858,1.178,-0.344,2.072,1,0
0.968,-0.3,0.838,1.148,-0.37,2.054,1,0
0.996,-0.202,0.82,1.118,-0.396,2.036,1,0
1.024,-0.104,0.802,1.106,-0.4,2.02,1,0
1.022,-0.01,0.798,1.09,-0.398,1.974,1,0
1.02,0.084,0.794,1.078,-0.394,1.936,1,1
1.004,0.098,0.804,1.05,-0.388,1.884,1,1
0.992,0.104,0.812,1.022,-0.382,1.832,1,1
0.98,0.11,0.82,1.002,-0.374,1.788,1,1
0.984,0.112,0.824,0.986,-0.372,1.774,1,1
