Right_Shank_Ax,Right_Shank_Az,Right_Shank_Gy,Left_Shank_Ax,Left_Shank_Az,Left_Shank_Gy,Mode,phase
0.943333333333333,0.316666666666667,1.56333333333333,1.61666666666667,0.386666666666667,1.89,1,0
0.9675,0.28,1.55,1.6275,0.37,1.9075,1,0
0.982,0.258,1.542,1.638,0.342,1.93,1,0
1.02,0.218,1.526,1.654,0.288,1.968,1,0
1.03,0.194,1.518,1.672,0.266,1.996,1,0
1.016,0.144,1.508,1.676,0.248,2.008,1,0
0.992,0.118,1.506,1.68,0.218,2.034,1,0
0.968,0.092,1.504,1.68,0.206,2.048,1,0
0.954,0.042,1.492,1.68,0.194,2.062,1,0
0.94,-0.008,1.48,1.686,0.16,2.088,1,0
0.95,-0.032,1.47,1.692,0.126,2.114,1,0
0.96,-0.056,1.46,1.698,0.104,2.126,1,0
0.986,-0.086,1.45,1.704,0.082,2.138,1,0
1.002,-0.092,1.45,1.71,0.06,2.15,1,0
1.018,-0.098,1.45,1.696,0.05,2.158,1,0
1.034,-0.104,1.45,1.682,0.04,2.166,1,0
1.068,-0.118,1.446,1.668,0.03,2.174,1,0
1.086,-0.126,1.442,1.646,0.00399999999999999,2.19,1,0
1.104,-0.134,1.438,1.624,-0.022,2.206,1,0
1.122,-0.142,1.434,1.616,-0.038,2.214,1,0
1.138,-0.16,1.426,1.608,-0.054,2.222,1,0
1.136,-0.17,1.422,1.598,-0.078,2.236,1,0
1.12,-0.188,1.414,1.596,-0.086,2.242,1,0
1.116,-0.206,1.404,1.592,-0.096,2.248,1,0
1.12,-0.226,1.394,1.608,-0.088,2.246,1,0
1.126,-0.236,1.388,1.63,-0.072,2.238,1,0
1.128,-0.244,1.38,1.64,-0.04,2.218,1,1
1.142,-0.242,1.38,1.624,0.006,2.192,1,1
1.106,-0.198,1.378,1.356,-0.004,2.128,1,1
1.066,-0.158,1.37,1.068,-0.032,2.072,1,1
1.01,-0.084,1.352,0.734,-0.098,2.008,1,1
0.96,-0.008,1.326,0.406,-0.2,1.928,1,1
0.912,0.066,1.296,0.104,-0.316,1.854,1,1
0.904,0.124,1.226,0.056,-0.374,1.818,1,1
